simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
191.275	10	15	100000.0	-4.452	0.445	6.0	0.0	0.0	0.0	0.0	27.493	0.938348	
191.300	11	15	100000.0	-5.019	0.445	6.0	0.0	0.0	0.0	0.0	25.467	0.992763	
191.325	12	17	500000.0	-3.614	0.775	8.0	0.0	0.0	4.0	2.0	18.338	0.960681	
191.350	13	14	100000.0	-9.365	0.576	2.0	0.0	0.0	0.0	1.0	12.209	0.000000	
191.375	14	14	1000000.0	-8.341	0.576	2.0	0.0	0.0	0.0	2.0	8.139	0.999955	
191.400	15	15	100000.0	-7.597	0.445	6.0	0.0	0.0	0.0	0.0	21.893	1.000000	
191.425	16	12	100000.0	-4.267	0.774	3.0	0.0	0.0	3.0	2.0	14.429	0.953681	
191.450	17	12	500000.0	-4.364	0.774	3.0	0.0	0.0	3.0	2.0	15.405	0.995503	
191.475	18	11	100000.0	-3.249	0.500	1.0	0.0	0.0	0.0	0.0	28.000	0.989276	
191.500	19	3	1000000.0	-11.549	0.560	0.0	0.0	0.0	0.0	1.0	30.000	0.995057	
191.525	20	12	100000.0	-10.904	0.774	4.0	0.0	0.0	3.0	2.0	7.429	0.999990	
191.550	21	16	100000.0	-4.084	0.382	2.0	0.0	0.0	0.0	1.0	23.429	0.919030	
191.575	22	14	500000.0	-5.828	0.576	1.0	0.0	0.0	1.0	1.0	0.000	0.000000	
191.600	23	17	100000.0	-3.795	0.775	8.0	0.0	0.0	4.0	2.0	18.571	0.953571	
191.625	24	17	1000000.0	-5.761	0.775	8.0	0.0	0.0	4.0	3.0	13.814	0.994545	
191.650	25	17	100000.0	-7.689	0.775	8.0	0.0	0.0	4.0	3.0	6.909	0.482787	
191.675	26	17	100000.0	-4.482	0.775	8.0	0.0	0.0	4.0	3.0	15.158	0.999195	
191.700	27	13	500000.0	-7.949	0.817	2.0	0.0	0.0	1.0	1.0	5.111	0.999889	
191.725	28	12	100000.0	-8.126	0.774	4.0	0.0	0.0	3.0	2.0	2.714	0.000000	
191.750	29	12	1000000.0	-10.240	0.774	4.0	0.0	0.0	3.0	3.0	6.603	0.000000	
191.775	30	16	100000.0	-7.363	0.382	3.0	0.0	0.0	0.0	0.0	25.143	0.965501	
191.800	31	17	100000.0	-3.173	0.775	8.0	0.0	0.0	3.0	2.0	22.714	0.122067	
