simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
465.875	34	17	1000000.0	-4.712	0.804	7.0	0.0	0.0	3.0	2.0	13.270	0.999777	
465.900	35	17	100000.0	-4.486	0.804	7.0	0.0	0.0	3.0	2.0	14.200	0.718444	
465.925	36	13	100000.0	-10.225	0.664	3.0	0.0	0.0	0.0	2.0	7.424	0.000000	
465.950	37	12	500000.0	-6.950	0.760	4.0	0.0	0.0	5.0	1.0	11.028	0.978300	
465.975	38	17	100000.0	-3.598	0.804	7.0	0.0	0.0	3.0	2.0	22.462	0.065292	
466.000	39	17	1000000.0	-5.862	0.804	7.0	0.0	0.0	3.0	2.0	9.904	0.000000	
466.025	0	16	100000.0	-4.068	0.560	4.0	0.0	0.0	0.0	1.0	24.571	0.961453	
466.050	1	17	100000.0	-3.989	0.819	7.0	0.0	0.0	3.0	2.0	16.571	0.110839	
466.075	2	17	500000.0	-10.448	0.819	7.0	0.0	0.0	4.0	2.0	15.700	0.000000	
466.100	3	17	100000.0	-9.125	0.819	7.0	0.0	0.0	4.0	2.0	3.960	0.579046	
466.125	4	13	1000000.0	-4.373	0.711	3.0	0.0	0.0	0.0	2.0	14.808	0.999390	
466.150	5	13	100000.0	-4.423	0.711	3.0	0.0	0.0	0.0	2.0	12.174	0.988075	
466.175	6	12	100000.0	-3.584	0.764	4.0	0.0	0.0	4.0	1.0	17.571	0.015032	
466.200	7	12	500000.0	-3.678	0.764	4.0	0.0	0.0	4.0	1.0	16.696	0.858380	
466.225	8	12	100000.0	-8.165	0.764	4.0	0.0	0.0	4.0	1.0	6.343	0.999919	
466.250	9	15	1000000.0	-10.125	0.636	3.0	0.0	0.0	0.0	2.0	14.973	0.576988	
466.275	10	15	100000.0	-4.488	0.636	4.0	0.0	0.0	0.0	2.0	11.978	0.991187	
466.300	11	15	100000.0	-5.014	0.636	4.0	0.0	0.0	0.0	2.0	14.500	0.672945	
466.325	12	17	500000.0	-3.549	0.819	7.0	0.0	0.0	4.0	2.0	18.567	0.999987	
466.350	13	14	100000.0	-6.581	0.625	2.0	0.0	0.0	0.0	1.0	9.522	0.000000	
466.375	14	12	1000000.0	-6.708	0.764	4.0	0.0	0.0	4.0	2.0	12.748	0.985390	
